Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.024345526,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.008031391984181444,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,3.493347645956611e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,2.9314173538083237e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,3.109287143896336e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.003337649687108443,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.038602962500000004,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.005886747252360494,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,1.9496177416667537e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,2.3203245460378255e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,2.313930851914432e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0018500999415711756,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.010974,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.029119871500000005,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.007294219025560824,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.021208,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0109089465,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.008584696253082318,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.012334999999999999,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.07694208300000001,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0060196829258700475,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.027582,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.007922273,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.005420016481716734,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.023118211000000003,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.004317587408575962,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,2.6762268892798516e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,2.5170132682231563e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,2.120049235292788e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0031279261439449307,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.017681,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.012181589,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.018676967362906045,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
