Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,0.019943000000000002,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.016613774499999998,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.006644840620987623,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.00019321777630329647,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.01121,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.037458296499999995,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.012961098166355519,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.00010530764936374261,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.016400798,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.00735500551389711,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,IID,3,False
