Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.013599207199999998,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.00010597416753597806,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.006012,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.006884,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.000212216,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,8.131033268517992e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0014252258721061382,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.004553,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0001571878148129785,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.001353,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,2.8457354273486143e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,2.8457354273486343e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,1.8888048243375253e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.0011220000000000002,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.00292386,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.000460149416641121,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,3.887053719687763e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,3.88705371968776e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,3.869541776035155e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0011976078068699403,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,3.2913581874953864e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,3.291358187495388e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,3.307560911602515e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0007057637555104863,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.001214,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0007819784,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0006046824,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,3.930701128049582e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,3.930701128049586e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,4.333500513452785e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.00373,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0017707693999999996,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,3.8e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,1e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.00015716438814464552,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.013302000000000001,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,3.05472e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,6.280451772298295e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,4.635186092986174e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,4.6351860929861785e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,4.293682408117067e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.00125,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0043576276,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.00010805680461283485,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.014525,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0013143054,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,6.6220116066201825e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,6.62201160662018e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,6.697066590546218e-06,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
GCTA_est,0.008263,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nGCTA_est,0.0010577560000000002,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
nAdjHE_est,3.600999775514881e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
AdjHE_FE,1.3448684810244235e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
SWD_est,1.3448684810244335e-05,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,2,0.9,5,0.05,5,200,IID,3,False
