GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.075476,0.4735495615,0.4858993805588826,0.0954204148458824,0.06896853678282162,0.08081158385973991,0.09610646432282889,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.043788,0.45599092999999996,0.47134340089706867,0.04517895339700334,0.04655934830265338,0.05251271897521012,0.04483196503288908,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.3118078985,0.27928454904850314,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.052087,0.5721901005,0.5848598106084899,0.05073365477618582,0.05139616384371984,0.05350071956518962,0.05141945426466126,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.5577361385,0.5840451336920847,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.12186099999999998,0.504541759,0.5181693377329368,0.14086576838122658,0.13102136167630613,0.1355030463211068,0.14105745078931686,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.011073999999999999,0.4198658415,0.45030969071898824,0.0,0.014768807170417021,0.007111501036760319,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.0543,0.4283831445,0.42738105468033694,0.05537988519905724,0.05503725931995671,0.05809356756148408,0.05617875765307987,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.42042399399999997,0.42898755535611166,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.4805663975,0.49604917319035846,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
