GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.18838,0.5312329289999999,0.5338991049227235,0.18774861874432788,0.18953542779346313,0.1794197826609804,0.18652668566801028,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.340622,0.642552478,0.6580807539733908,0.3166626463028021,0.31692025686447195,0.3177181083566893,0.31702859039207915,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.195797,0.354392064,0.35430082590904133,0.22195186765323494,0.19228723095778238,0.1751937706578119,0.22190351691952995,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.271493,0.40751480500000004,0.4031544227865219,0.2523775260128762,0.24529783552357565,0.24755366191352626,0.25109771368738476,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.103815,0.2919301675,0.2890933562122254,0.10325847977084035,0.10379027767610838,0.10774980527903175,0.1021850698181125,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.31306999999999996,0.4260025765,0.43843696195488735,0.343031646583542,0.33506332441478553,0.3397398054978948,0.343390339736935,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.124749,0.4995347025,0.5326669066229804,0.12731503105673558,0.11486473580725351,0.1179546724891692,0.12722990828527173,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.209945,0.4894860105,0.48397584087662715,0.22431388122884108,0.22256094599366522,0.21934500198467707,0.22280259322622536,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.287602,0.3761235985,0.3609971583048936,0.27848460077575526,0.25378173791487385,0.2578662664064434,0.27735102246150956,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.158302,0.49423805800000004,0.4819491506551693,0.1390464313821437,0.1583002502257084,0.15522421354812765,0.13820598625055053,0.25,1e-06,0.75,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
