GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
1e-06,0.362293096,0.3831823933827173,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.0698,0.5800210819999999,0.5752955316745088,0.06971892395613584,0.07512056030569493,0.07147347406526844,0.06911527480573308,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.2216550415,0.2517998947225983,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.005769,0.5461295025000001,0.5658832951000841,0.0021459323690205413,0.008329353831631983,0.005317563545034142,0.0020683089564461307,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.48056433449999997,0.495286188895999,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.25060416350000003,0.25164447243702415,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.089291,0.364624262,0.3870234971944163,0.08211014500101876,0.08983578885871057,0.09178673077637925,0.08174233764292033,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.46699304199999997,0.43643313992381116,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.22547718500000002,0.24247650034157572,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.30916979399999994,0.3194292156161821,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
