GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
1e-06,0.16086290250000002,0.16320390776255192,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.40775793799999993,0.42211928947493516,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.030588999999999998,0.45421527450000004,0.5043013232845052,0.032499830412826,0.032417608936703014,0.025270352168949538,0.03227404752174595,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.48218985700000006,0.4747874848084327,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.40600922100000003,0.41164495861176187,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.10091499999999999,0.523601758,0.5497991668124397,0.10444381111608425,0.10846681553250427,0.10888127038160447,0.1042965155281199,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.5143099019999999,0.5160299567504122,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.3089373725,0.3070654118098851,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.07101299999999999,0.49318903150000004,0.4822339711867932,0.07285481312929876,0.07327224971083858,0.07938883750202005,0.07292122205272528,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
1e-06,0.34578741749999997,0.35911196224603426,0.0,0.0,0.0,0.0,1e-06,1e-06,1,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
