GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.37907199999999996,0.417314647,0.4265967623167491,0.3667681350439008,0.35449040880911387,0.35775342700890095,0.3668131075615707,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.27217600000000003,0.392282202,0.4110060370299155,0.2529030651979718,0.2459005912738411,0.24456122052164592,0.2515618560723665,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.333523,0.45628844150000003,0.4475287073476425,0.3064378531786134,0.3063558298617994,0.3044608846153575,0.3071331374651369,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.23974499999999999,0.30998587299999997,0.3165262469096033,0.22123527042662475,0.239177377081739,0.23388777123539992,0.22168690357280582,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.388295,0.5019367275000001,0.4812595511411698,0.3838554462210696,0.3694153394725254,0.38603107777949475,0.3825914492140526,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.31584,0.433153144,0.4597935208786797,0.31020643263903386,0.31176063857619635,0.3139335458258586,0.30938937058065874,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.273384,0.5361310894999999,0.5620506584890468,0.24659791217508642,0.2469349989181141,0.2434033008227162,0.24573401456772373,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.36482600000000004,0.42571703899999996,0.47447787400562536,0.3420418607432186,0.33655838395032756,0.32990886635526023,0.34082324036857553,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.269456,0.5177313499999999,0.540133289865728,0.29971281416207163,0.2731206001222233,0.2708421079306615,0.29872993968175887,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.410606,0.394603535,0.3742654150357712,0.4394402948036398,0.4375434429520709,0.4657148932139406,0.4369968441924617,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
