Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0137075725,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.012052595444966062,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.01161815,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.005699923680643062,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0340947595,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0128317892097893,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,2.1118392736065904e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,4.784565756811778e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,4.09332155641257e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0006899982462396772,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.024206728,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.007204874772946016,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.00024307705186348295,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.03370898500000001,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.010961299142393814,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.00591831479922831,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.016599000000000003,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.021445134999999997,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.011101070159842534,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,7.016314450022068e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,9.318452374041892e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,8.921173880933852e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.010477,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.017889973999999996,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.004858375234601297,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,4.705222699200935e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0001476731358007196,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0038391515795116794,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.012356,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0208858275,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.013327156547279746,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,3.764895302818327e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0009515870847248906,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0149612155,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.004403588201447496,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
