Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,0.011954000000000001,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0570132835,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.009867284161226236,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.00012600213092300915,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.00016458352163234845,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,9.487645159080341e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0004587009924496707,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.00098,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.015305945000000001,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.01345084380979751,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,5.315460441283843e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,7.40537828904457e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.028294,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.015929742,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.009155224313648442,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0021762422938152426,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0252319025,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.011620011214036517,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,4.830808860249627e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,4.8598260156052264e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,5.1235944374149614e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0017499297453551536,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.014086000000000001,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0242050405,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.014181055453460179,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,2.831131316515215e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,2.823877270349829e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,2.9451874625399367e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.003045725885164335,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.011026813500000001,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.007447195083621495,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,9.612459768600173e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.002009002220247627,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0009467711738374293,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.026081,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.015254551,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.00262382484323678,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,2.5464356768993853e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,2.5719762797139722e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,2.4260254616102116e-05,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0151899565,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.005799824883726812,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.002558,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.015291016499999999,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.008350816508940422,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0158611895,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.00661256257665664,1e-06,1e-06,1.0,2000,25,0.9,5,0.05,5,200,EQUAL,3,False
