Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.053262000000000004,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.06021511281354319,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.025381,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.02838020868860912,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.049858,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0489093151794553,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.030587,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.03235127644510329,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.023684,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.026726619586799776,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.030225,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0343666871550928,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.004625,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.007460206151085749,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.066197,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.06069329103247048,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.042506,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.04418190977143791,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.127057,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.11974776828497107,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.040272,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.041681848091495055,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
