Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.126065,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.13152407194649884,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.015615,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.017879696509822237,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.037446,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.04560791431153396,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.131231,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.13309147820369266,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.06348200000000001,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.06239792069095753,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.051777,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.055276385151188275,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.001962,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.004818984913997666,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.025794,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.03316042176028707,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.010804000000000001,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.01187713750543937,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.033492,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.03460557397351481,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.038637,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.04925692414346167,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.31395700000000004,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.34513956960395425,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.35319,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.3728080312255168,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.253078,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.24405406714538863,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.141405,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.15445787813863976,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.30538899999999997,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.3349043366839921,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.284273,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.3212317072404389,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.138266,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.14993609900337818,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.23699,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.24937020666559798,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.21399200000000002,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.22982745468230364,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.317968,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.33281566559676895,0.25,1e-06,0.75,2000,1,0.1,1,0.02,0,20000,EQUAL,3,False,False
GCTA,0.254004,0.25,1e-06,0.75,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.2852851461353738,0.25,1e-06,0.75,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.229096,0.25,1e-06,0.75,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.24444881090440063,0.25,1e-06,0.75,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
GCTA,0.384971,0.25,1e-06,0.75,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
AdjHE,0.36912718391565136,0.25,1e-06,0.75,2000,1,0.1,1,0.02,1,20000,EQUAL,3,False,False
