Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.787539,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.7112055026361734,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.657914,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.8603569999999999,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.795582,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.786446,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.706852052738368,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.695674,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.68607,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.8220823156072773,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.741908,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.739133,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,0.5236069246910846,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
GCTA,0.776281,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,1,0.1,5,0.02,0,20000,EQUAL,3,False,False
