GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.37948899999999997,0.478681244,0.4854321715163826,0.3958275863238247,0.3824938606885574,0.38446670125642346,0.3939885383614264,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.366485,0.294106377,0.2964180853923875,0.3471990092344623,0.34682359401128493,0.3493823440493928,0.346361496229196,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.210602,0.6313771675000001,0.6710436905657704,0.22235791593100665,0.21398844334397185,0.20876135068402357,0.22339159542911144,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.319006,0.5523907935,0.5624884451937024,0.33693307202446376,0.3161752881513709,0.3126442532812322,0.3372580907043058,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.33889400000000003,0.47922098999999996,0.5014410809640644,0.30957743034123036,0.3006459749063011,0.30242957593529785,0.3111599316281633,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.358313,0.6191548664999998,0.5996282117715501,0.35736006052887936,0.35852353853872315,0.36274535481955905,0.3585955886608351,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.470237,0.4748847035,0.4683445272935699,0.46165727640836796,0.45660432272224616,0.4523973323536924,0.462291576563865,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.35568299999999997,0.45836251799999994,0.43943305128575527,0.34743491465083254,0.3416198276760774,0.3443181115664078,0.34761084886003024,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.295668,0.525287433,0.5657253790222646,0.29894619281541657,0.27903681938637026,0.2732979667334253,0.2995381451950796,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.212189,0.33975377100000004,0.3486961586624522,0.22196837254771742,0.22546108497874717,0.21690610252256623,0.22091934191621626,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
