GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.733302,0.7555577200000001,0.00474234171618716,0.004585626921137954,0.004585626921137809,0.0047246948823414835,0.0047497644214109435,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.789389,0.7720021559999999,0.2875363480987226,0.30894327110140857,0.3089432711014096,0.29552783800385857,0.3069289871035449,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.761441,0.7402620332,0.1239869373367661,0.12443938423509908,0.12443938423509919,0.12426532418452756,0.12438801559623616,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.761887,0.7371179999999999,0.022018488854586148,0.022348490625891775,0.022348490625891983,0.022402561672164006,0.02234775606994504,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.793519,0.788284904,0.00046510751464424327,4.991043685057599e-05,4.9910436850564344e-05,6.071943693573625e-05,5.109238107442485e-05,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.717065,0.699076816,0.5280048205952556,0.846248410084215,0.8462484100842161,0.56395909018877,0.8132136551393963,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.72409,0.6793248424,0.3061301116199532,0.40665442917079614,0.40665442917079525,0.3515982702233069,0.4026997488096118,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.722689,0.733797692,0.8724312021764321,0.8728085891263564,0.8728085891263562,0.8447253407676134,0.8628298600786,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.714492,0.7324604100000001,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
0.724254,0.7309531568000001,0.09613499752162055,0.09583300906032595,0.09583300906032612,0.095836752329643,0.09579840385936,0.5,0.25,0.25,5000,2,0.1,2,0.02,0,20000,EQUAL,3,False,False
