GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.685577,0.6490917392,0.6868632495449523,0.7102425896174386,0.7102425896174387,0.7099133441626122,0.7100034259579122,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.70657,0.6927973900000001,0.6758311830920423,0.680749607586651,0.680749607586651,0.680850682944278,0.6805120458097008,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.686862,0.7079154676,0.703270235592121,0.7067276337205716,0.7067276337205721,0.7060333785990534,0.7064903822340961,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.650882,0.6525162194,0.639947223404917,0.6436729518623129,0.6436729518623129,0.6437365389441073,0.6434313793433208,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.691964,0.7312951299999999,0.7278304621972205,0.7334057180348672,0.7334057180348679,0.7328251396595159,0.7331696397070758,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.666917,0.7097138418,0.7265751628605288,0.7092925786821951,0.7092925786821951,0.7095011458019097,0.7090554482011479,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.6949770000000001,0.7046060439999999,0.708117514204722,0.6975152117415109,0.6975152117415113,0.6976544247580074,0.6972767156352263,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.676759,0.6873216959999999,0.6646387159898572,0.6641423407307185,0.6641423407307185,0.6643433866238544,0.6638996870259666,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.619101,0.6366814626,0.629661466727164,0.6349506136165043,0.6349506136165043,0.6350962463837274,0.6347085006536183,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.646044,0.6231025676,0.6226680879611057,0.6692470538210927,0.6692470538210921,0.6691672211934765,0.6690055385982261,0.5,0.25,0.25,5000,2,0.1,1,0.02,0,20000,EQUAL,3,False,False
