Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.012011628,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0011550815398240345,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,5.267323327222612e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,4.699358976672025e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,4.776461664071103e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.011271999999999999,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0055815807999999995,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.00195638659685163,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,4.5494821222930474e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,4.729519696608012e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,5.569305879508244e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.000674548047995494,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,5.7999999999999994e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.006460814600000001,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0010556302566666154,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
