Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,0.0038590000000000005,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.009205191199999999,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.005943420895477178,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,6.767857807271592e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,6.968236709820832e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0041692212,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0013085033931606283,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,1.589248124746627e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.0038880000000000004,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.016502104,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.004232906333996569,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,7.361611982159197e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,1.0497920355378644e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,1.5090528269531665e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.001036131817804691,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.009687999999999999,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.008377919800000001,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0024012053601369433,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0022972824000000005,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.00487738827280264,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,2.7831407561761024e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,1.2664714515077097e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,1.5930016489452383e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0002163725474361575,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.00315,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0154654874,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0033912283815954788,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0005945489873937085,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,6.2542360738060485e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,1.4001551466982202e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.010609442000000002,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0030426671679668962,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,5.965405372659849e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,1.4462390233380603e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,1.1714024802540374e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0018161931364838815,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.007673359400000001,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.003015668862992439,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.006182,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0056709498,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.004141546325977674,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,7.02224934697154e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0002968288378830831,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.001433356906673349,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0103097928,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.005193669965169841,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.006032,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0386479562,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.00666698926711521,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,1.5768051646110076e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.008689,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.008032687,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.003998555802997612,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,7.115988871535675e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.005684056199999999,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.001501363613002476,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.0044729999999999995,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0050003536,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0038896688525433703,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0004212497261609215,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.007816,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0219410596,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.001892708083462073,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,8.322327360647222e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.010590483,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.002691278280141675,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.007751000000000001,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0051098079999999995,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.004283374277220823,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,9.762387775737211e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,2.8853451978352978e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0052530586,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0015662008011353393,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.00080920818403725,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.002803,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.007442827000000001,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0013287557249891044,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0138576396,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0032399533965461105,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,7.348407424200901e-05,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0015717804551388472,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.003737,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0061496324000000005,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0018288574037919247,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.011219,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0025650998,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0021411312670252883,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,1e-06,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0038197243999999997,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0020196283441638895,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.008948000000000001,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.013743714000000002,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.0021448511255080386,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0014942786022119744,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.000309,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.005942533999999999,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.007034652645768104,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.00011330729337679813,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.215125,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.010850212800000002,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.13896121460506913,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,0.0,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,0.0,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,0.0,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.1764131616257272,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.20729899999999998,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.0096708466,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.12317529648649587,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,9.693255396477348e-06,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,1.2755389382819901e-05,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,1.3140016400894499e-05,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.19990148158384952,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
GCTA_est,0.219664,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nGCTA_est,0.010983486399999999,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
nAdjHE_est,0.15036450764943415,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_FE,4.568067098960688e-06,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
SWD_est,4.8015112204595375e-06,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
Combat_est,4.806969905599175e-06,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
AdjHE_RE,0.20048520160747083,0.25,1e-06,0.75,5000,25,0.9,5,0.05,5,200,EQUAL,3,False
