GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.21685500000000002,0.43729318800000005,0.46119040399446304,0.20287497849307093,0.20919752219887758,0.19720588274468437,0.2023407969882629,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.41941000000000006,0.4868358095,0.5001947977921557,0.44426151694601257,0.4470147500226619,0.43772722102674655,0.4450446310775525,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.29176799999999997,0.19213446099999998,0.1878967444187132,0.33525472954785224,0.321938766684443,0.31316599384255644,0.33359271687241515,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.437733,0.5300504885,0.5561935699379602,0.40166945124327913,0.3981268649786372,0.3944383451964023,0.40188937657315926,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.348114,0.4540751785,0.4459036647856404,0.3399492577091606,0.345682929717054,0.3478434472880508,0.3399591791368864,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.34499,0.3693853975,0.35792174787833136,0.3955622388570366,0.39330913323719385,0.397403934634826,0.39773449891331025,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.17144500000000001,0.348757738,0.3455778358023076,0.16337225612905393,0.1515353748039778,0.14878658765136735,0.1651058348275759,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.207132,0.2823707995,0.28775161541294114,0.1982480347463502,0.1958902487344762,0.19943188343040583,0.19692878521371315,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.296627,0.493260505,0.49931789689003914,0.32973244683595826,0.3077536690180222,0.30482345600219257,0.3299051409431047,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
0.42532200000000003,0.4947210505,0.493765835384086,0.439313990824611,0.4387672697232385,0.44240030287307,0.4398800003766319,0.25,0.25,0.5,2000,25,0.1,1,0.02,0,20000,EQUAL,3,False,False
